rosbagTimestamp,seq,secs,nsecs,frame_id,child_frame_id,xp,yp,zp,xo,yo,zo,wo,orientation_covariance,xl,yl,zl,xa,ya,za,angular_covariance,normality
1.57E+18,257,1574069840,295636520,map,base_link,9.354054747,-2.010068157,1.093,0.022907754,-0.035531467,-0.26459764,-0.963431803,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.07,0.05,0.16,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,258,1574069840,558263583,map,base_link,9.337062781,-1.965646657,1.104,0.027831605,-0.029378933,-0.269430855,-0.962169057,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.07,0.07,0.16,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,259,1574069840,829653109,map,base_link,9.320070843,-1.943435919,1.11,0.035406062,-0.025469314,-0.254212599,-0.966164416,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.06,0.07,0.16,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,260,1574069841,81090399,map,base_link,9.320070843,-1.943435919,1.112,0.031705714,-0.026614706,-0.246311087,-0.968306384,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.1,0.07,0.14,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,261,1574069841,332663738,map,base_link,9.328566792,-1.932330527,1.112,0.031705714,-0.026614706,-0.246311087,-0.968306384,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.09,0.12,0.16,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,262,1574069841,611426696,map,base_link,9.328566778,-1.921225146,1.111,0.028040248,-0.025143056,-0.241261236,-0.969729131,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.1,0.08,0.18,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,263,1574069841,875967235,map,base_link,9.320070774,-1.899014392,1.103,0.026725605,-0.031898962,-0.238693239,-0.970202935,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.12,0.05,0.19,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,264,1574069842,135733499,map,base_link,9.260598994,-1.887909079,1.084,0.021699209,-0.039859078,-0.237410456,-0.970348738,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.16,0.05,0.19,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,265,1574069842,388159982,map,base_link,9.218119154,-1.876803746,1.074,0.023502393,-0.04726288,-0.232150725,-0.97124657,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.12,0.04,0.18,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,266,1574069842,684768188,map,base_link,9.201127173,-1.854592999,1.059,0.027463928,-0.055745446,-0.233984663,-0.970252212,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.07,0.02,0.2,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,267,1574069842,983952403,map,base_link,9.192631169,-1.843487623,1.037,0.028565333,-0.058001105,-0.232635072,-0.970412704,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.1,-0.03,0.16,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,268,1574069843,226883623,map,base_link,9.175639229,-1.854593018,1.019,0.033651983,-0.056341766,-0.227289653,-0.971613381,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.05,0,0.21,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,269,1574069843,511934908,map,base_link,9.150151328,-1.854593047,1.001,0.037512049,-0.074654221,-0.217520278,-0.972473404,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.07,0.01,0.2,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,270,1574069843,792429504,map,base_link,9.124663425,-1.876803831,0.978,0.037835858,-0.082479265,-0.213540027,-0.972710787,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.07,0.01,0.2,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,271,1574069844,44892065,map,base_link,9.107671487,-1.876803849,0.965,0.02576875,-0.066808468,-0.215824194,-0.97380312,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.09,0,0.21,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,272,1574069844,311425366,map,base_link,9.107671416,-1.865698456,0.928,0.022919038,-0.054628249,-0.215251352,-0.974760139,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.07,0.01,0.27,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,273,1574069844,629463488,map,base_link,9.107671346,-1.854593064,0.886,0.022442817,-0.059249508,-0.216386955,-0.974249712,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.1,0.02,0.3,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,274,1574069844,838280016,map,base_link,9.082183362,-1.821276941,0.84,0.019481976,-0.038154105,-0.213722009,-0.975954722,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.13,0.03,0.37,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,275,1574069845,92395160,map,base_link,9.056695323,-1.787960807,0.764,0.010888087,-0.026444086,-0.207122094,-0.977897028,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.09,0.06,0.49,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,276,1574069845,348481662,map,base_link,9.039703177,-1.732433895,0.655,0.006675434,-0.014925557,-0.202170577,-0.97921383,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.04,0.08,0.58,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,277,1574069845,611582841,map,base_link,9.014215096,-1.710223133,0.534,0.008039409,-0.002639883,-0.202929155,-0.97915686,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.08,0.08,0.63,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,278,1574069845,927524509,map,base_link,9.022710874,-1.710223088,0.403,-0.000936087,0.025602129,-0.200506327,-0.979357375,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.01,0.09,0.55,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,279,1574069846,172162575,map,base_link,9.031206653,-1.688012288,0.298,-0.004148296,0.031522679,-0.199571391,-0.979367333,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.02,0.08,0.49,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,280,1574069846,432210797,map,base_link,9.014214619,-1.676906912,0.226,-0.007504497,0.041244137,-0.200961081,-0.978701817,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.03,0.06,0.36,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,281,1574069846,669525145,map,base_link,8.980230705,-1.665801562,0.189,-0.00512445,0.048437196,-0.195508599,-0.979491688,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.03,0.06,0.3,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,282,1574069846,910184263,map,base_link,8.963238713,-1.665801569,0.139,-0.004083093,0.058648633,-0.193650438,-0.979307497,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.06,0.06,0.37,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,283,1574069847,146716261,map,base_link,8.963238615,-1.66580155,0.062,-0.008097297,0.074393757,-0.193325484,-0.978276679,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.07,0.07,0.51,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,284,1574069847,392565122,map,base_link,8.971734395,-1.643590754,-0.047,-0.009343855,0.056173077,-0.193140233,-0.979517293,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.04,0.07,0.6,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1.57E+18,285,1574069847,629981769,map,base_link,8.971734199,-1.621379965,-0.168,-0.016619404,0.063919622,-0.187343875,-0.980071605,"[0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9604000373840336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.284899723625188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0]",-0.06,0.09,0.55,0,0,0,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
